location_code,region_code,name,location_type,description,address,website_url,is_active,
LOC_047,REG_015,가로야상점(かろや商店),기타,돗토리시 모토우오마치에서 두부치쿠와와 아고치쿠와를 제조 판매하는 지역 식품점.,〒680-0034 鳥取県鳥取市元魚町3-201,https://maps.google.com/maps?q=%E3%81%8B%E3%82%8D%E3%82%84%E5%95%86%E5%BA%97+%E9%B3%A5%E5%8F%96%E5%B8%82%E5%85%83%E9%AD%9A%E7%94%BA3-201,1,
LOC_048,REG_015,갤러리숍 소라(gallery shop SORA),기념품샵,돗토리역 앞 상점가에 있는 산인 지역 작가의 공예품과 생활잡화를 판매하는 갤러리숍.,〒680-0831 鳥取県鳥取市栄町658-3,https://maps.google.com/maps?q=gallery+shop+SORA+%E9%B3%A5%E5%8F%96%E5%B8%82%E6%A0%84%E7%94%BA658-3,1,
LOC_049,REG_015,기시다공방(岸田工房),기타,돗토리시 모치가세의 공방 겸 매장으로 오리지널 양말과 장갑류를 제조 판매하는 곳.,〒689-1211 鳥取県鳥取市用瀬町別府361,https://maps.google.com/maps?q=%E5%B2%B8%E7%94%B0%E5%B7%A5%E6%88%BF+%E9%B3%A5%E5%8F%96%E5%B8%82%E7%94%A8%E7%80%AC%E7%94%BA%E5%88%A5%E5%BA%9C361,1,
LOC_050,REG_015,도이제과 다치카와점(土井製菓 立川店),기타,돗토리시 다치카와초에 있는 노포 떡집의 매장으로 대복떡과 산도라도라야키를 취급하는 화과자점.,〒680-0061 鳥取県鳥取市立川町7丁目101-39,https://maps.google.com/maps?q=%E5%9C%9F%E4%BA%95%E8%A3%BD%E8%8F%93+%E7%AB%8B%E5%B7%9D%E5%BA%97+%E9%B3%A5%E5%8F%96%E5%B8%82%E7%AB%8B%E5%B7%9D%E7%94%BA7-101-39,1,
LOC_051,REG_016,텐구낫토총본가 미토역 엑셀미나미점(天狗納豆総本家 水戸駅ビル エクセルみなみ店),역,미토역 엑셀미나미 3층에 있는 미토 낫토 전문점으로 소보로낫토와 낫토 관련 선물을 취급한다.,〒310-0015 茨城県水戸市宮町1-7-31 水戸駅ビル エクセルみなみ3F,https://maps.google.com/maps?q=%E5%A4%A9%E7%8B%97%E7%B4%8D%E8%B1%86%E7%B7%8F%E6%9C%AC%E5%AE%B6+%E6%B0%B4%E6%88%B8%E9%A7%85%E3%83%93%E3%83%AB+%E3%82%A8%E3%82%AF%E3%82%BB%E3%83%AB%E3%81%BF%E3%81%AA%E3%81%BF%E5%BA%97+%E3%80%92310-0015+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E6%B0%B4%E6%88%B8%E5%B8%82%E5%AE%AE%E7%94%BA1-7-31+%E6%B0%B4%E6%88%B8%E9%A7%85%E3%83%93%E3%83%AB+%E3%82%A8%E3%82%AF%E3%82%BB%E3%83%AB%E3%81%BF%E3%81%AA%E3%81%BF3F,1,
LOC_052,REG_016,카스미마르셰 아제노에키 코한점(かすみマルシェ 畔の駅コハン店),기념품샵,가스미가우라시 교류센터 1층의 마르셰로 지역 농수산물과 가공 특산품을 판매하는 물산 매장.,〒300-0214 茨城県かすみがうら市坂4784番地先 かすみがうら市交流センター1F,https://maps.google.com/maps?q=%E3%81%8B%E3%81%99%E3%81%BF%E3%83%9E%E3%83%AB%E3%82%B7%E3%82%A7+%E7%95%94%E3%81%AE%E9%A7%85%E3%82%B3%E3%83%8F%E3%83%B3%E5%BA%97+%E3%80%92300-0214+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E3%81%8B%E3%81%99%E3%81%BF%E3%81%8C%E3%81%86%E3%82%89%E5%B8%82%E5%9D%824784%E7%95%AA%E5%9C%B0%E5%85%88+%E3%81%8B%E3%81%99%E3%81%BF%E3%81%8C%E3%81%86%E3%82%89%E5%B8%82%E4%BA%A4%E6%B5%81%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC1F,1,
LOC_053,REG_016,다카하시정육점(髙橋肉店),기타,류가사키시에 있는 지역 정육점으로 자체 정육 상품과 조리용 가공식품을 판매한다.,茨城県龍ケ崎市砂町5131,https://maps.google.com/maps?q=%E9%AB%99%E6%A9%8B%E8%82%89%E5%BA%97+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E9%BE%8D%E3%82%B1%E5%B4%8E%E5%B8%82%E7%A0%82%E7%94%BA5131,1,
LOC_054,REG_016,쓰쿠바햄 직매소 쓰쿠바진야(筑波ハム 直売所 つくば陣屋),기타,"쓰쿠바햄의 공장 직영 매장으로 햄, 소시지, 유제품과 선물 세트를 직접 판매한다.",〒305-0816 茨城県つくば市学園の森3-21-1,https://maps.google.com/maps?q=%E7%AD%91%E6%B3%A2%E3%83%8F%E3%83%A0+%E7%9B%B4%E5%A3%B2%E6%89%80+%E3%81%A4%E3%81%8F%E3%81%B0%E9%99%A3%E5%B1%8B,1,
LOC_055,REG_016,요시카와상사(株式会社 吉川商事),기타,이바라키마치의 상점 겸 식육 사업자로 히타치규 상품을 취급하는 매장.,茨城県東茨城郡茨城町小堤753,https://maps.google.com/maps?q=%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE+%E5%90%89%E5%B7%9D%E5%95%86%E4%BA%8B+%E8%8C%A8%E5%9F%8E%E7%94%BA%E5%B0%8F%E5%A0%A4753,1,
LOC_056,REG_016,니쿠노이이지마 본점(肉のイイジマ 本店),기타,미토시 미카와의 히타치규 전문 정육점으로 햄버그와 카레 등 가공 선물 제품도 취급한다.,〒310-0912 茨城県水戸市見川2-108-26 一周館ビルA106,https://maps.google.com/maps?q=%E8%82%89%E3%81%AE%E3%82%A4%E3%82%A4%E3%82%B8%E3%83%9E+%E6%9C%AC%E5%BA%97+%E3%80%92310-0912+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E6%B0%B4%E6%88%B8%E5%B8%82%E8%A6%8B%E5%B7%9D2-108-26+%E4%B8%80%E5%91%A8%E9%A4%A8%E3%83%93%E3%83%ABA106,1,
LOC_057,REG_016,레스토랑 나카다이(レストラン中台),기타,츠치우라의 레스토랑으로 매장 맛을 재현한 레토르트 카레를 판매하는 지역 음식점.,〒300-0037 茨城県土浦市桜町2-12-3,https://maps.google.com/maps?q=%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3%E4%B8%AD%E5%8F%B0+%E5%9C%9F%E6%B5%A6%E5%B8%82%E6%A1%9C%E7%94%BA2-12-3,1,
LOC_058,REG_016,파티스리 르 후카사쿠(パティスリー・ル・フカサク),기념품샵,후카사쿠농원이 운영하는 농원 스위츠 매장으로 멜론과 농산물 디저트를 판매한다.,〒311-2102 茨城県鉾田市台濁沢371-2,https://maps.google.com/maps?q=%E3%83%91%E3%83%86%E3%82%A3%E3%82%B9%E3%83%AA%E3%83%BC%E3%83%BB%E3%83%AB%E3%83%BB%E3%83%95%E3%82%AB%E3%82%B5%E3%82%AF+%E3%80%92311-2102+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E9%89%BE%E7%94%B0%E5%B8%82%E5%8F%B0%E6%BF%81%E6%B2%A2371-2,1,
LOC_059,REG_016,쓰쿠바푸딩 후지야(つくばぷりん ふじ屋),기타,사쿠라가와시 마카베의 프린 전문점으로 골드푸딩 등 지역 재료를 활용한 디저트를 판매한다.,〒300-4417 茨城県桜川市真壁町飯塚113-1,https://maps.google.com/maps?q=%E3%81%A4%E3%81%8F%E3%81%B0%E3%81%B7%E3%82%8A%E3%82%93+%E3%81%B5%E3%81%98%E5%B1%8B+%E6%A1%9C%E5%B7%9D%E5%B8%82%E7%9C%9F%E5%A3%81%E7%94%BA%E9%A3%AF%E5%A1%9A113-1,1,
LOC_060,REG_016,오미타마후루사토식품공사 요거트하우스(小美玉ふるさと食品公社 ヨーグルトハウス),기념품샵,"공장 직영 판매소로 오미타마산 우유를 사용한 요구르트, 푸딩, 아이스크림을 판매한다.",〒311-3413 茨城県小美玉市山野1628-42 空のえき そ・ら・ら内,https://maps.google.com/maps?q=%E5%B0%8F%E7%BE%8E%E7%8E%89%E3%81%B5%E3%82%8B%E3%81%95%E3%81%A8%E9%A3%9F%E5%93%81%E5%85%AC%E7%A4%BE+%E3%83%A8%E3%83%BC%E3%82%B0%E3%83%AB%E3%83%88%E3%83%8F%E3%82%A6%E3%82%B9,1,
LOC_061,REG_016,에즈라베이카제조본포(江面米菓製造本舗),기타,고가시의 탄불 손구이 센베이 제조 본점으로 센베이 세트와 지역 한정 과자를 판매한다.,〒306-0001 茨城県古河市静町12-20,https://maps.google.com/maps?q=%E6%B1%9F%E9%9D%A2%E7%B1%B3%E8%8F%93%E8%A3%BD%E9%80%A0%E6%9C%AC%E8%88%97+%E5%8F%A4%E6%B2%B3%E5%B8%82%E9%9D%99%E7%94%BA12-20,1,
LOC_062,REG_016,오카베합명회사 마쓰자카리 양조원(岡部合名会社 松盛醸造元),기타,히타치오타시의 주조장으로 마쓰자카리와 지역 쌀·매실을 활용한 술을 판매한다.,茨城県常陸太田市小沢町2335,https://maps.google.com/maps?q=%E5%B2%A1%E9%83%A8%E5%90%88%E5%90%8D%E4%BC%9A%E7%A4%BE+%E6%9D%BE%E7%9B%9B%E9%86%B8%E9%80%A0%E5%85%83+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E5%B8%B8%E9%99%B8%E5%A4%AA%E7%94%B0%E5%B8%82%E5%B0%8F%E6%B2%A2%E7%94%BA2335,1,
LOC_063,REG_016,우시쿠샤토(牛久シャトー),기념품샵,우시쿠의 와인·맥주 복합 시설로 자체 맥주와 샤토 관련 선물 상품을 판매한다.,〒300-1234 茨城県牛久市中央3-20-1,https://maps.google.com/maps?q=%E7%89%9B%E4%B9%85%E3%82%B7%E3%83%A3%E3%83%88%E3%83%BC+%E7%89%9B%E4%B9%85%E5%B8%82%E4%B8%AD%E5%A4%AE3-20-1,1,
LOC_064,REG_016,니시오카본점(西岡本店),기타,사쿠라가와시 마카베의 오래된 주조장으로 하나노이 계열 일본주를 판매한다.,〒300-4411 茨城県桜川市真壁町田6-1,https://maps.google.com/maps?q=%E8%A5%BF%E5%B2%A1%E6%9C%AC%E5%BA%97+%E6%A1%9C%E5%B7%9D%E5%B8%82%E7%9C%9F%E5%A3%81%E7%94%BA%E7%94%B06-1,1,
LOC_065,REG_016,히야마주조(檜山酒造株式会社),기타,히타치오타시 마치야마치의 주조장으로 미쓰쿠니 다이긴조와 히타치와인을 제조 판매한다.,〒311-0311 茨城県常陸太田市町屋町1359,https://maps.google.com/maps?q=%E6%AA%9C%E5%B1%B1%E9%85%92%E9%80%A0%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE+%E3%80%92311-0311+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E5%B8%B8%E9%99%B8%E5%A4%AA%E7%94%B0%E5%B8%82%E7%94%BA%E5%B1%8B%E7%94%BA1359,1,
LOC_066,REG_016,아이유주조(愛友酒造株式会社),기타,이타코시의 역사 있는 주조장으로 아이유 계열 일본주를 매장 구매와 견학으로 접할 수 있다.,〒311-2421 茨城県潮来市辻205,https://maps.google.com/maps?q=%E6%84%9B%E5%8F%8B%E9%85%92%E9%80%A0%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE+%E3%80%92311-2421+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E6%BD%AE%E6%9D%A5%E5%B8%82%E8%BE%BB205,1,
LOC_067,REG_016,사자커피 본점(サザコーヒー 本店),기타,"히타치나카시의 사자커피 본점으로 원두, 드립백, 커피 선물 세트를 판매한다.",〒312-0043 茨城県ひたちなか市共栄町8-18,https://maps.google.com/maps?q=%E3%82%B5%E3%82%B6%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC+%E6%9C%AC%E5%BA%97+%E3%81%B2%E3%81%9F%E3%81%A1%E3%81%AA%E3%81%8B%E5%B8%82%E5%85%B1%E6%A0%84%E7%94%BA8-18,1,
LOC_068,REG_016,가네타엔(かねた園),기념품샵,오쿠쿠지차 산지인 다이고마치의 차 생산·판매처로 오쿠쿠지차 선물 세트를 취급한다.,〒319-3704 茨城県久慈郡大子町左貫3029,https://maps.google.com/maps?q=%E3%81%8B%E3%81%AD%E3%81%9F%E5%9C%92+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E4%B9%85%E6%85%88%E9%83%A1%E5%A4%A7%E5%AD%90%E7%94%BA%E5%B7%A6%E8%B2%AB3029,1,
LOC_069,REG_016,유게쓰본점(祐月本店),기념품샵,미토의 인형 전문점으로 투구 장식과 히나 인형 등 전통 공예품을 취급한다.,〒310-0053 茨城県水戸市末広町2-2-10,https://maps.google.com/maps?q=%E7%A5%90%E6%9C%88%E6%9C%AC%E5%BA%97+%E6%B0%B4%E6%88%B8%E5%B8%82%E6%9C%AB%E5%BA%83%E7%94%BA2-2-10,1,
LOC_070,REG_016,가이라쿠엔 매점 미하라시테이(偕楽園売店 見晴亭),기념품샵,"가이라쿠엔 안의 관광 매점으로 이바라키 특산품과 공예품, 미토 기념품을 폭넓게 판매한다.",〒310-0033 茨城県水戸市常磐町1-3-2 偕楽園内,https://maps.google.com/maps?q=%E5%81%95%E6%A5%BD%E5%9C%92%E5%A3%B2%E5%BA%97+%E8%A6%8B%E6%99%B4%E4%BA%AD+%E6%B0%B4%E6%88%B8%E5%B8%82%E5%B8%B8%E7%A3%90%E7%94%BA1-3-2,1,
LOC_071,REG_016,미토 게이세이백화점 IBARAKI craft(水戸京成百貨店 IBARAKI craft),백화점,미토 게이세이백화점 안의 이바라키 공예품 셀렉트숍으로 常陸錫器 등 현지 공예품을 취급한다.,〒310-0026 茨城県水戸市泉町1-6-1 水戸京成百貨店,https://maps.google.com/maps?q=%E6%B0%B4%E6%88%B8%E4%BA%AC%E6%88%90%E7%99%BE%E8%B2%A8%E5%BA%97+IBARAKI+craft+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E6%B0%B4%E6%88%B8%E5%B8%82%E6%B3%89%E7%94%BA1-6-1,1,
LOC_072,REG_016,오사키재목점(大崎材木店),기타,시로사토마치의 재목점으로 목재와 자체 목제품을 취급하며 코ロンブスのまな板을 소개하는 매장 정보가 확인된다.,〒311-4313 茨城県東茨城郡城里町上入野2142-1,https://maps.google.com/maps?q=%E5%A4%A7%E5%B4%8E%E6%9D%90%E6%9C%A8%E5%BA%97+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E6%9D%B1%E8%8C%A8%E5%9F%8E%E9%83%A1%E5%9F%8E%E9%87%8C%E7%94%BA%E4%B8%8A%E5%85%A5%E9%87%8E2142-1,1,
LOC_073,REG_016,스즈키허브연구소 직영점(鈴木ハーブ研究所 直営店舗),기타,도카이무라 본사 병설 직영점으로 자체 화장품과 허브 관련 잡화를 판매한다.,〒319-1112 茨城県那珂郡東海村村松2461,https://maps.google.com/maps?q=%E9%88%B4%E6%9C%A8%E3%83%8F%E3%83%BC%E3%83%96%E7%A0%94%E7%A9%B6%E6%89%80+%E7%9B%B4%E5%96%B6%E5%BA%97%E8%88%97+%E3%80%92319-1112+%E8%8C%A8%E5%9F%8E%E7%9C%8C%E9%82%A3%E7%8F%82%E9%83%A1%E6%9D%B1%E6%B5%B7%E6%9D%91%E6%9D%91%E6%9D%BE2461,1,
LOC_074,REG_017,이시가키시 특산품판매센터 공설시장점(石垣市特産品販売センター 公設市場店),기념품샵,"이시가키 공설시장 2층의 특산품 매장으로 섬 제조업자의 식품, 공예품, 조미료, 기념품을 폭넓게 판매한다.",〒907-0022 沖縄県石垣市大川208 石垣市公設市場2F,https://maps.google.com/maps?q=%E7%9F%B3%E5%9E%A3%E5%B8%82%E7%89%B9%E7%94%A3%E5%93%81%E8%B2%A9%E5%A3%B2%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+%E5%85%AC%E8%A8%AD%E5%B8%82%E5%A0%B4%E5%BA%97+%E3%80%92907-0022+%E6%B2%96%E7%B8%84%E7%9C%8C%E7%9F%B3%E5%9E%A3%E5%B8%82%E5%A4%A7%E5%B7%9D208+%E7%9F%B3%E5%9E%A3%E5%B8%82%E5%85%AC%E8%A8%AD%E5%B8%82%E5%A0%B42F,1,
LOC_075,REG_017,피니온 다이렉트숍(ぴにおんダイレクトショップ),기념품샵,이시가키의 피니온 직영 판매점으로 くうすみそ와 잼 등 자체 가공식품을 판매한다.,〒907-0022 沖縄県石垣市大川276-1,https://maps.google.com/maps?q=%E3%81%B4%E3%81%AB%E3%81%8A%E3%82%93%E3%83%80%E3%82%A4%E3%83%AC%E3%82%AF%E3%83%88%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97+%E7%9F%B3%E5%9E%A3%E5%B8%82%E5%A4%A7%E5%B7%9D276-1,1,
LOC_076,REG_017,야치문야 다로가마(やちむん屋 太朗窯),기타,"이시가키 북부 히라쿠보의 도예 공방 겸 매장으로 일상 그릇과 술기, 시사 작품을 제작·판매한다.",〒907-0331 沖縄県石垣市平久保587-5,https://maps.google.com/maps?q=%E3%82%84%E3%81%A1%E3%82%80%E3%82%93%E5%B1%8B+%E5%A4%AA%E6%9C%97%E7%AA%AF+%E7%9F%B3%E5%9E%A3%E5%B8%82%E5%B9%B3%E4%B9%85%E4%BF%9D587-5,1,
LOC_077,REG_017,도공방 텐지쿠(陶工房天竺),기타,"이시가키 신카와의 도예 공방으로 전시장과 작업장, 가마를 갖춘 현지 도자기 제작처다.",〒907-0024 沖縄県石垣市新川1583-314,https://maps.google.com/maps?q=%E9%99%B6%E5%B7%A5%E6%88%BF%E5%A4%A9%E7%AB%BA+%E7%9F%B3%E5%9E%A3%E5%B8%82%E6%96%B0%E5%B7%9D1583-314,1,
LOC_078,REG_017,이시가키의 소금 공방(石垣の塩 工房),기타,나구라만 해수를 이용해 소금을 만드는 공방으로 체험과 함께 석垣の塩 상품을 판매한다.,〒907-0024 沖縄県石垣市新川1145-57,https://maps.google.com/maps?q=%E7%9F%B3%E5%9E%A3%E3%81%AE%E5%A1%A9+%E5%B7%A5%E6%88%BF+%E7%9F%B3%E5%9E%A3%E5%B8%82%E6%96%B0%E5%B7%9D1145-57,1,
LOC_079,REG_017,나하베이커리(那覇ベーカリー),기타,이시가키 신에이초의 베이커리로 엔젤 브라운 케이크와 바나나 케이크 등 섬 과자를 판매한다.,〒907-0014 沖縄県石垣市新栄町70-12,https://maps.google.com/maps?q=%E9%82%A3%E8%A6%87%E3%83%99%E3%83%BC%E3%82%AB%E3%83%AA%E3%83%BC+%E7%9F%B3%E5%9E%A3%E5%B8%82%E6%96%B0%E6%A0%84%E7%94%BA70-12,1,
LOC_080,REG_017,하타사토(畑里),기타,이시가키 마에사토의 농업생산법인으로 월도와 섬 허브를 활용한 차 제품을 생산·판매한다.,〒907-0002 沖縄県石垣市真栄里1111-230,https://maps.google.com/maps?q=%E8%BE%B2%E6%A5%AD%E7%94%9F%E7%94%A3%E6%B3%95%E4%BA%BA%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E7%95%91%E9%87%8C+%E7%9F%B3%E5%9E%A3%E5%B8%82%E7%9C%9F%E6%A0%84%E9%87%8C1111-230,1,
LOC_081,REG_017,가비라팜 직매소(川平ファーム 直売所),기념품샵,"카비라 지역의 과일 가공품 직매소로 망고와 패션프루트 주스, 잼 등 자체 제품을 판매한다.",〒907-0453 沖縄県石垣市川平1291-63,https://maps.google.com/maps?q=%E5%B7%9D%E5%B9%B3%E3%83%95%E3%82%A1%E3%83%BC%E3%83%A0+%E7%9B%B4%E5%A3%B2%E6%89%80+%E3%80%92907-0453+%E6%B2%96%E7%B8%84%E7%9C%8C%E7%9F%B3%E5%9E%A3%E5%B8%82%E5%B7%9D%E5%B9%B31291-63,1,
LOC_082,REG_017,아자미야 본점 민사공예관(あざみ屋本店 みんさー工芸館),기념품샵,야에야마 민사 직조의 원조급 직영 매장으로 직조 공정 견학과 함께 민사 직물 소품을 판매한다.,〒907-0004 沖縄県石垣市登野城909,https://maps.google.com/maps?q=%E3%81%82%E3%81%96%E3%81%BF%E5%B1%8B%E6%9C%AC%E5%BA%97+%E3%81%BF%E3%82%93%E3%81%95%E3%83%BC%E5%B7%A5%E8%8A%B8%E9%A4%A8+%E7%9F%B3%E5%9E%A3%E5%B8%82%E7%99%BB%E9%87%8E%E5%9F%8E909,1,
LOC_083,REG_017,기프트샵 우쿠루 남산샤(ギフトショップうくる／南山舎),기타,남산샤가 운영하는 야에야마 특산품과 지역 출판물 판매점.,〒907-0004 沖縄県石垣市登野城88-1,https://maps.google.com/maps?q=%E3%82%AE%E3%83%95%E3%83%88%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97%E3%81%86%E3%81%8F%E3%82%8B%EF%BC%8F%E5%8D%97%E5%B1%B1%E8%88%8E+%E3%80%92907-0004+%E6%B2%96%E7%B8%84%E7%9C%8C%E7%9F%B3%E5%9E%A3%E5%B8%82%E7%99%BB%E9%87%8E%E5%9F%8E88-1,1,
LOC_084,REG_017,다카나여관·찻집 다카냐(高那旅館・茶屋たかにゃ),기념품샵,다케토미섬의 노포 여관과 병설 찻집으로 오리지널 피야시와 수공예품을 판매한다.,〒907-1101 沖縄県八重山郡竹富町竹富499,https://maps.google.com/maps?q=%E9%AB%98%E9%82%A3%E6%97%85%E9%A4%A8%E3%83%BB%E8%8C%B6%E5%B1%8B%E3%81%9F%E3%81%8B%E3%81%AB%E3%82%83+%E3%80%92907-1101+%E6%B2%96%E7%B8%84%E7%9C%8C%E5%85%AB%E9%87%8D%E5%B1%B1%E9%83%A1%E7%AB%B9%E5%AF%8C%E7%94%BA%E7%AB%B9%E5%AF%8C499,1,
LOC_085,REG_017,요네코야키공방(米子焼工房),기념품샵,요네하라 인근의 시사 도자기 공방과 매장으로 컬러풀한 오리지널 시사를 제작·판매한다.,〒907-0451 沖縄県石垣市桴海447-1,https://maps.google.com/maps?q=%E7%B1%B3%E5%AD%90%E7%84%BC%E5%B7%A5%E6%88%BF+%E7%9F%B3%E5%9E%A3%E5%B8%82%E6%A1%B4%E6%B5%B7447-1,1,
LOC_086,REG_017,이치구스쿠모드 730교차점(イチグスクモード730交差店),기념품샵,이시가키 출신 디자이너의 아트 패션 매장으로 섬의 자연과 문화를 담은 티셔츠와 잡화를 판매한다.,〒907-0012 沖縄県石垣市美崎町3,https://maps.google.com/maps?q=%E3%82%A4%E3%83%81%E3%82%B0%E3%82%B9%E3%82%AF%E3%83%A2%E3%83%BC%E3%83%89730%E4%BA%A4%E5%B7%AE%E5%BA%97+%E7%9F%B3%E5%9E%A3%E5%B8%82%E7%BE%8E%E5%B4%8E%E7%94%BA3,1,
LOC_087,REG_017,이리오모테섬 에코투어리즘센터(西表島エコツーリズムセンター),기념품샵,이리오모테 에코투어리즘협회 사무소가 있는 센터로 협회 발행 책자와 오리지널 손수건을 판매한다.,〒907-1541 沖縄県八重山郡竹富町上原870-277,https://maps.google.com/maps?q=%E8%A5%BF%E8%A1%A8%E5%B3%B6%E3%82%A8%E3%82%B3%E3%83%84%E3%83%BC%E3%83%AA%E3%82%BA%E3%83%A0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+%E7%AB%B9%E5%AF%8C%E7%94%BA%E4%B8%8A%E5%8E%9F870-277,1,
LOC_088,REG_018,히로시마 브랜드숍 TAU(ひろしまブランドショップTAU),기념품샵,"히로시마현 공식 안테나숍으로 히로시마 식품, 레몬 상품, 카프 굿즈, 공예품을 오프라인 쇼핑 플로어와 온라인스토어에서 취급한다.",〒104-0061 東京都中央区銀座1-6-10 銀座上一ビルディング,https://maps.google.com/maps?q=%E3%81%B2%E3%82%8D%E3%81%97%E3%81%BE%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97TAU+%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E9%8A%80%E5%BA%A71-6-10,1,
LOC_089,REG_019,롯카테이 오비히로 본점(六花亭 帯広本店),기념품샵,"오비히로 중심가의 롯카테이 직영 본점으로 마루세이 버터샌드와 계절 과자, 한정 디저트를 판매한다.",〒080-0012 北海道帯広市西2条南9丁目6,https://maps.google.com/maps?q=%E5%85%AD%E8%8A%B1%E4%BA%AD+%E5%B8%AF%E5%BA%83%E6%9C%AC%E5%BA%97+%E5%B8%AF%E5%BA%83%E5%B8%82%E8%A5%BF2%E6%9D%A1%E5%8D%979%E4%B8%81%E7%9B%AE6,1,
LOC_090,REG_019,홋카이도 도산코 플라자 삿포로점(北海道どさんこプラザ札幌店),기념품샵,"홋카이도 공식 도산품 숍으로 dousanhin-ec.jp 온라인스토어와 연계된 식품, 농축산가공품, 과자류를 판매한다.",〒060-0806 北海道札幌市北区北6条西4丁目 JR札幌駅西通り北口,https://maps.google.com/maps?q=%E5%8C%97%E6%B5%B7%E9%81%93%E3%81%A9%E3%81%95%E3%82%93%E3%81%93%E3%83%97%E3%83%A9%E3%82%B6%E6%9C%AD%E5%B9%8C%E5%BA%97+JR%E6%9C%AD%E5%B9%8C%E9%A7%85,1,
LOC_091,REG_019,류게츠 스위트피아 가든(柳月スイートピア・ガーデン),기념품샵,오토후케의 류게츠 공장 병설 대형 직영점으로 三方六과 あんバタサン 등 대표 과자를 판매한다.,〒080-0346 北海道河東郡音更町なつぞら1番地1,https://maps.google.com/maps?q=%E6%9F%B3%E6%9C%88%E3%82%B9%E3%82%A4%E3%83%BC%E3%83%88%E3%83%94%E3%82%A2%E3%83%BB%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3+%E9%9F%B3%E6%9B%B4%E7%94%BA%E3%81%AA%E3%81%A4%E3%81%9E%E3%82%891%E7%95%AA%E5%9C%B01,1,
LOC_092,REG_019,아쇼로치즈공방(あしょろチーズ工房),기념품샵,아쇼로초의 치즈 공방으로 라클렛과 숙성 모차렐라 등 도카치 우유 기반 치즈를 제조·판매한다.,〒089-3733 北海道足寄郡足寄町郊南1丁目6-5,https://maps.google.com/maps?q=%E3%81%82%E3%81%97%E3%82%87%E3%82%8D%E3%83%81%E3%83%BC%E3%82%BA%E5%B7%A5%E6%88%BF+%E8%B6%B3%E5%AF%84%E7%94%BA%E9%83%8A%E5%8D%971%E4%B8%81%E7%9B%AE6-5,1,
LOC_093,REG_019,니즈(NEEDS),기념품샵,마쿠베쓰초의 치즈 공방으로 대지의홋페와 내추럴 치즈를 제조·판매한다.,〒089-0576 北海道中川郡幕別町新和162-111,https://maps.google.com/maps?q=NEEDS+%E5%B9%95%E5%88%A5%E7%94%BA%E6%96%B0%E5%92%8C162-111,1,
LOC_094,REG_019,도카치 신무라목장 크림테라스(十勝しんむら牧場 クリームテラス),기념품샵,가미시호로의 목장 직영 카페 겸 매장으로 밀크잼과 유제품을 판매한다.,〒080-1407 北海道河東郡上士幌町上音更西1線261,https://maps.google.com/maps?q=%E5%8D%81%E5%8B%9D%E3%81%97%E3%82%93%E3%82%80%E3%82%89%E7%89%A7%E5%A0%B4+%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%A0%E3%83%86%E3%83%A9%E3%82%B9+%E4%B8%8A%E5%A3%AB%E5%B9%8C%E7%94%BA,1,
LOC_095,REG_019,크랜베리 본점(クランベリー本店),기념품샵,오비히로의 과자점 본점으로 대형 스위트포테이토와 케이크류를 판매한다.,〒080-0012 北海道帯広市西2条南6丁目2-5,https://maps.google.com/maps?q=%E3%82%AF%E3%83%A9%E3%83%B3%E3%83%99%E3%83%AA%E3%83%BC%E6%9C%AC%E5%BA%97+%E5%B8%AF%E5%BA%83%E5%B8%82%E8%A5%BF2%E6%9D%A1%E5%8D%976%E4%B8%81%E7%9B%AE2-5,1,
